Review Number,Review Text,Store
419,Love here great bargins,Aldi
420,Best shopping experience,Aldi
421,Beggers out side  all the time,Aldi
422,Staff are helpful and friendly.,Aldi
423,Great service and great people,Aldi
424,"Awkward parking system, especially getting out of it",Aldi
425,Good shooping,Aldi
426,Great service from this store,Aldi
427,Good value for money,Aldi
428,Does exactly what it says on the tin,Aldi
429,Good 👍 …,Aldi
430,"Good parking, good location",Aldi
431,"Aldi like lidl, great shop.",Aldi
432,Good price and food,Aldi
433,Great cheese selection.,Aldi
434,Good place for shopping,Aldi
435,Good place to shop,Aldi
436,Just great for shopping,Aldi
437,"Not enough tills open, sorry",Aldi
438,Long queues not enough staff,Aldi
439,Lots of boxes and new stock on the floor,Aldi
440,Aldi is Aldi... always something different,Aldi
441,Has everything,Aldi
442,good selection good parking,Aldi
443,Good value shopping,Aldi
444,Excellent for her stocking,Aldi
445,Very nice staff,Aldi
446,"Fresh, quality and good value",Aldi
447,Great value,Aldi
448,Good value for the money,Aldi
449,Good price s,Aldi
450,Nice but dirty,Aldi
451,Very friendly staff.,Aldi
452,fantastic friendly staff,Aldi
453,Love this place,Aldi
454,All good.,Aldi
455,"Aldi is Aldi,  something for everyone.",Aldi
456,All aldi shop's are the same,Aldi
457,Personally dont like it,Aldi
458,Good shopping some bargains,Aldi
459,yes for itz prises,Aldi
460,Great.,Aldi
461,Aldi. Shopping as usual.,Aldi
462,Thank you for coming to Ireland.,Aldi
463,Love this shop 😀 …,Aldi
464,Great 👍 …,Aldi
465,It's Aldi,Aldi
466,Prices and helpful,Aldi
467,Not bad,Aldi
468,S s d d,Aldi
469,Great prices,Aldi
470,Calm relaxed environment,Aldi
471,I like shopping there,Aldi
472,Nice shop,Aldi
473,Very friendly staff,Aldi
474,I love Aldi 😁 …,Aldi
475,Good variety of goods,Aldi
476,Great service,Aldi
477,Fair price shopping,Aldi
478,Great value,Aldi
479,Great shop,Aldi
480,Great deals,Aldi
481,Great value,Aldi
482,All you need is there,Aldi
483,Great deals,Aldi
484,Aldi is the best!,Aldi
485,No staff. Mean Germans,Aldi
486,Lovely & clean,Aldi
487,Just a normal Aldi,Aldi
488,Great value,Aldi
489,Great value,Aldi
490,Great place,Aldi
491,Great value,Aldi
492,Great value,Aldi
493,Lovely shop to shop in,Aldi
494,No fresh ginger,Aldi
495,Great shop,Aldi
496,New store,Aldi
497,Simply the Bear.,Aldi
498,Great shop,Aldi
499,It's aldi...you know 😂 …,Aldi
500,Great service,Aldi
501,They have everything,Aldi
502,Great prices,Aldi
503,Well inside budget.,Aldi
504,Good service,Aldi
505,Can't fault it,Aldi
506,very  good,Aldi
507,Just OK,Aldi
508,great value,Aldi
509,Excellent service,Aldi
510,Cheap and cheerful,Aldi
511,Good shopping,Aldi
512,nice and cheap,Aldi
513,Lost without Aldi,Aldi
514,i want oreos,Aldi
515,Love it,Aldi
516,love it,Aldi
517,Nothing special,Aldi
518,good,Aldi
519,Plenty on tills,Aldi
520,Horrible shop,Aldi
521,Ok,Aldi
522,Ok,Aldi
523,Good,Aldi
524,Excellent,Aldi
525,Excellent,Aldi
526,Good,Aldi
527,amazing,Aldi
528,I love aldi,Aldi
529,Great,Aldi
530,Great supermarket,Aldi
531,Getting dearer,Aldi
532,Cheap,Aldi
533,Goodforshopping,Aldi
534,I go often and I honestly consider this chain to be the cheapest for shopping in Dublin. The store is well maintained and the staff is very friendly and helpful. The only downside is that they don't have daily bread,Aldi
535,"Super store, I like it",Aldi
536,Large store that offers a wide choice of products and attractive prices. Never many people.,Aldi
537,"The selection was a bit poor, but the goods were affordable and well fitted.",Aldi
538,"Good prices and variety. Similar to LIDL, but better organization/arrangement of products.",Aldi
539,Very good... Saved our holiday,Aldi
540,"Very convenient access, good prices, helpful staff.",Aldi
541,Large supermarket with a wide variety of products,Aldi
542,Great prices.,Aldi
543,"Little supply of food, slightly expensive",Aldi
544,Lots of variety and nice service,Aldi
545,Excellent low prices.,Aldi
546,Dey have da whey bruddas,Aldi
547,Great prices and products.,Aldi
548,You can buy anything for your home,Aldi
549,👍 …,Aldi
550,👍 …,Aldi
551,👌 …,Aldi
552,Better than Lidl,Aldi
553,One of my favorites!!,Aldi
554,Fabolous deal,Aldi
555,Sufer bardotuve.,Aldi
556,Decebt,Aldi
557,Approx,Aldi
558,Simple Aldine,Aldi
559,big tail,Aldi
560,cool,Aldi
561,Well,Aldi
562,Pretty,Aldi
563,Modern aldi,Aldi
564,👍👍👍👍👍 …,Aldi
565,A supermarket,Aldi
566,Expense,Aldi
567,Aldi aldi aldi,Aldi
1,"Lots of free underground parking spaces. Shop is very clean, bright and open. A good selection of fruit and veg, meat, snacks and household items. No queues on the till. I really like this shop",Aldi
2,"A nice store as far as Aldi stores go. It is clean and well organized. I'm simply not a fan of this chain. Every time I enter a store I feel like I'm at an organized rummage sale. The goods are very eclectic. Clothes, cleaners and vegetables are sometimes found in the same aisle. They do have good prices though.",Aldi
3,"Unfortunately, I had a very unpleasant experience while shopping at one of your stores today. At approximately 1:45 pm, yesterday I was checking out and had one bag of lemons left to pack when the cashier began to rush me and even went so far as to scan my items onto the ground without any apology. I am unsure if this behavior was due to my slower packing speed, the cashier's personal mood, or even discrimination. However, the store was not particularly busy at the time, and I believe I was packing at a reasonable pace. I would appreciate a reasonable explanation for this behavior.",Aldi
4,"Empty, no crowds on sat morning.

They don't have sparkling water only still one. Unless you buy the big 2.5l bottles. But no single 0.5l-1l bottles with sparkling water. Which means it's a shop for poor people.",Aldi
5,"(Verse 1)
Yo, step into Aldi, where the deals never cease,
Every aisle's a treasure trove, grabbin' bargains with ease.
From fresh produce to snacks, they got all you need,
Quality and value, yeah, that's Aldi's creed.

(Chorus)
Aldi, oh Aldi, where the prices stay low,
Every aisle's a journey, every shelf's a gold mine, yo.
Pantry to freezer, they got all in stock,
At Aldi, every shopping trip's a block-rock.

(Verse 2)
Rollin' through the store with my cart, feelin' fly,
Explorin' every section, watchin' prices fly by.
From cheeses to chocolates, and wine so fine,
Aldi's got the goods, makin' every moment prime.

(Chorus)
Aldi, oh Aldi, where the prices stay low,
Every aisle's a journey, every shelf's a gold mine, yo.
Pantry to freezer, they got all in stock,
At Aldi, every shopping trip's a block-rock.

(Bridge)
No fancy labels needed, just quality stuff,
At Aldi, keepin' it real, ain't no fluff.
Savings stackin' up, smiles never cease,
In these budget-friendly aisles, we find our peace.

(Verse 3)
Checkin' out at the counter, bags packed tight,
Countin' up the savings, feelin' alright.
Still got cash in my pocket, heart full of glee,
Aldi, you're the MVP, you're the place to be.

(Chorus)
Aldi, oh Aldi, where the prices stay low,
Every aisle's a journey, every shelf's a gold mine, yo.
Pantry to freezer, they got all in stock,
At Aldi, every shopping trip's a block-rock.

(Outro)
So raise a toast to Aldi, our favorite spot,
Where savings and smiles are never forgot.
In the aisles of Aldi, where joy always reigns,
Here's to Aldi, where every trip entertains.",Aldi
6,"Despite doing the family shop here once per week plus more for mid week to ups, was unfortunately clamped in the carpark. Not a great way to thank loyal customers!",Aldi
7,"Low stock levels, no any fresh bread, no proper price labels for the products. Store looks mess, couldn't find what i looked for. I had to shop in there because lidl was closed but won't go there anymore. Don't recommend at all.",Aldi
8,"Quite a dirty entrance from the car park, and there has been a leak in the roof of the entrance area for years. No maintenance/repair work seems to be done, or at least very irregularly, which is a pity as it’s a nice old restored tram station.

Food etc selection is all the usual stuff for an Aldi, but the fresh veg options are often quite limited with no salad,  cucumbers, or spring onions regularly.",Aldi
9,Great value and products- lovely staff too,Aldi
10,Lovely staff. Easy to park. Love to shop here.,Aldi
11,"Lovely staff, helpful, efficient, effective and welcoming.  Happy to direct you to whatever you are looking for, or check in the store, to see if they have it for you.  I'm happy to recommend the staff in this store!!!!

Happier to go back to this store!!!!!",Aldi
12,Nice place where you can find a lot at a cheap price.,Aldi
13,"I went looking for frozen stuffed mini naan breads, as recommended by a friend, but couldn’t find them. Picked up some of those vegan burgers which I have since made and they were very nice.",Aldi
14,"I love Aldi, however I find some people in Terenure Aldi to be quite rude. Customers don't seem pleasant and hardly acknowledge you trying to get by with your trolley. Long mile Aldi for me !",Aldi
15,"ALDI will always be ALDI, neat, orderly and helpful staff. They stock lots of goodies especially seasonal and the cash out lanes are quick to open as more customers queue up. One of the best benefit to this store is the underground free parking. Kudos to ALDI",Aldi
16,"Thank you. I'm a chef. Tonight I have cooked chicken breast stuffed with Roqufort, garlic Irish Butter, and panchetta in breadcrumbs. With roasted baby potatoes and dressed salad , followed by black cherry cheesecake made with mascapone,cremfrais, icing sugar etc. Quality ingredients producing restaurant quality meals at a small price.",Aldi
17,"I have never bought bananas or nectarines that weren’t brown on the inside or rotten. Every. Single. Time.

The rest of the store is pretty good.",Aldi
18,"A excellent supermarket to buy all your groceries and day to day necessary items. A well stocked, well presented supermarket. Fantastic produce, in fruits, vegetables, meats and all  requirement. A must visit! Wheelchair accessibility and parking available. Strict COVID measures followed. I loved it!!!👍🤗 …",Aldi
19,"Good shop, nice building.",Aldi
20,Absolute shambles of a place. Our preordered items for Christmas Dinner were not available when we collected at 6pm on the 23rd December and had to source all major items on Christmas eve. An absolute disgrace. No explanation no alternatives. Whoever is responsible for inventory control in ALDI needs to take their head out of the sand and start paying attention to the basic inventory control fundamentals. It's not good enough. We won't shop here ever again which has cost them around €600 per month.,Aldi
21,"My favourite Aldi anywhere! WIde aisles,well stocked, easy and free parking, central to Terenure, it has everything you can ever want... I even found a mandoline there last time!!",Aldi
22,"Although the expiration date of yogurt has passed 10 days ago, it is sold on the shelves! If the yogurt was not runny, I would have eaten it and I would have been poisoned (maybe?). I thought to take the yoğurt to aldı but it would be more expensive than yoğurt price:D Some breads are sold just before their expiration date(20/09/2022). They should definitely pay attention to this situation.  In general, I prefer it because it is affordable products with certain standards.",Aldi
23,"Shopped at Aldi Terenure today. A special word of thanks to Store Manager (Sean?)in charge today, Saturday 25th June, with how he handled a mix up in price with an item on the bill....excellent customer service!
Overall, a great store with great staff!",Aldi
24,"Generally great it has what you would need groceries sweets and also has a wide catalog of many things
ect. Big store and would recommend",Aldi
25,Great value for your shopping. Ready to eat meals are quite tasty for when you're feeling lazy but still want something tasty and comforting. Big bargain deals every week.,Aldi
26,"It's another Aldi so for what it is and what you'd expect it is perfectly fine. Staff are quite friendly at the till which is nice. Pity there's not more bagging space, but that's Aldi for you. Good car parking here also.",Aldi
27,"Spacious discount supermarket. Good range of products, very good quality beef and lamb.  Very nice staff.  Spacious aisles, convenient car parking and located in what used to be the local tram depot.",Aldi
28,This my favourite local grocery shop. It has pretty much everything you would need in your everyday shopping. There's always plenty of parking and the staff are friendly and helpful too.,Aldi
29,Never too busy and even when it is busy you never have to wait long at the tills. You still have to put up with the machine gun speed of check out but always a nice experience and Aldi's prices are the lowest around,Aldi
30,"It has very good and fresh products, its promotions are also good and you generally find everything",Aldi
31,Cashier was most unhelpful. When I asked her to progress the belt to tighten up the gap she told me there was room in the middle which is exactly what I was trying to get rid of   When I told her that I was going to report her she shrugged her shoulders as if devil may care. Never again - back to Tesco's Why do people like this get jobs in service industries?,Aldi
32,ALDI are just amazing when it comes to variety of food at really fair prices. I did hear it was a place to avoid buying meat. Being quite a big consumer of steak I find theirs to be of a high grade with such a reasonable price. Location is very handy as it is surrounded by really well know and heavily populated areas. Couldn't recommend more.,Aldi
33,"It's a good spot for this shop, but they are not that well stocked with products. Many a times they are out of veggies if you visit them after 6:30 pm. Also, the shop has lot less options to buy compared to its brother Lidl on the other side of the road. Their offers and deals for Christmas is also not that great.",Aldi
34,"In general, I like Aldi stores. They have a nice selection of fresh food, as well as household essentials.  This store is built inside a restored tram shed,  so it is a particularly nice building. There is plenty of free parking underneath, a big deal in Terenure, where street parking is hard to find.",Aldi
35,Best value! Not as crowded as the other shops.,Aldi
36,It's my favourite Aldi branch the one in Terenure I'm so happy with their service friendliness tidiness..they have a wide variety of home items too.. I have nothing to complain about the staff is professional respectful and friendly.,Aldi
37,"Just like a normal Aldi, size of the Aldi is also same, its one of the organized Aldi i know, you have ample of parking space too and if you don't find anything you can go to Lidl which is just across the road.",Aldi
38,"Good groceries shopping with covid-19 guidelines followed. I have been to Aldi multiple times as this is my regular groceries store. As far as I have seen, during weekdays the crowd increases post 4pm. And weekends the crowd fluctuates. For safer shopping I would recommend going between 10am to 2pm. Hope my review helps and wish you a safe shopping.",Aldi
39,"Aldi - Terenure ( located on the Terenure Rd East ) I would highly highly recommend this particular Aldi for the following reasons:

• The Staff are just so professional, helpful and there's a nice team spirit that one  can intuitively feel when after you visit on a couple of occasions.  -

• Some other Aldis won't have get the  ""Special - buys"" that Terenure seem to always stock.

• The store is spacious, airy, and merchandised well.

• I particularly appreciate and I'm sure  most regular customers would too is that the aisle(s)are exactly - almost to a tee in line with the cashier, and hence no confusion about where to stand when it's crowded.

• The staff ALWAYS open another cashier or 2 if needs be- when the queues get long, and they'll announce it over the inter - com.

•  Aldi Terenure is the best Aldi I know especially for older ,or wheelchair bound people(s) because the staff are very quick at scanning items through the checkout and in the current difficult climate we 're living in, its a fair assumption to think most people (s) prefer the face- to face -contact with the cashiers.as opposed to the self- checkouts . •

•I've noticed there is a very pleasant  comaderie between the staff  & it's most definitely a very well organised and  efficiently run shop.
I thnk it's fair to say all the staff are consistently pleasant and go above and beyond to ensure the  shopping experience f the customer is as stress free, and as pleasant as  possible. This is evidenced by the familiar faces you often see doing their daily/ weekly shop.

•Aldi Terenure is a spacious, airy shop with wide aisles ( so ideal for  wheel chair bound  accessible customers)
•Most items - essential anyway  are at arms reach.

•There are 2 wide  escalators which lead to the underground car park with ample parking.
•well sign - posted and designed.

•As it is one of their larger shops.( perhaps their flagship shop)  it is always well stocked;  from essential items to special buys.

• The special buys sometimes sell out within hrs ..and it's not unusual to see a queue forming early ( even prior to the Covid virus) .....

A clear testament to the superior  quality of their ""limited special buys "" whuch are marketed on the Aldi App & in  paper format circa 2 weeks before arrival .

•Great buys at a fraction of the cost of some of the more smaller retailers, who wouldnt have the same buying power As Aldi.

• I don't agree the quality isn't as good as Super- Valu or Mortons Ranelagh or even M&S - Absolute Rubbish.

Just a convenience shop-  targeting a different type of consumer -convenient shopping, as opposed to an planned strategic shop to Aldi or Lidl.

•They even have artisan soups, meals for one - the best of quality and at 1/2 the price  of what you would pay in artisan shops.

•They also have a lovely selection of wines at 1/2  the price of other retailers.

(•I do think that Lidl Terenure do stock a better selection of wines - overall.
Perhaps something a little bit more exciting for that 'special occasion'- and yet Aldi have a lovely selection of Old -World and New- World at very reasonable prices.

•I think that Aldi could afford and have the space for a small fridge to  sell chilled wines- just constructive feedback..

•Apart from those 2 points aforementioned- it's a great store, Supporting Irish producers aswell - which is vital to our country's economy.

• AlDI - Exceedingly good quality at 1/2 the price. That's savings that u can spend on a break down the west ! For 21. Or abroad perhaps for 2022.

•The only product I do really miss is ' Vanish' the original ( in bar, liquid, for carpets and spray for preaching stained clothes)

""Jif.""Not the lemon one, the white one is a must aswell! I go to dealz for it.

•Well done 'Aldi Terenure' abd to all the staff .  You have being super throughout the pandemic-and customers really appreciate it .

•All in all, an extremely well run store with exceptionally, efficient & pleasant staff & management.

Thank you.

I would highly highly recommend Aldi 👏👏👏",Aldi
40,"My local shopping place, Aldi is amazing for quality and prices in general but this one is one of the biggest, has a big underground car park and the staff are amazing, always in great humor. The only downside is getting out of the car park on to the road as there's quite a high traffic on that road and drivers tend to not respect the yellow box.",Aldi
41,Always a pleasure shopping here. Great parking and all storage areas very tidy. Air- conditioning excellent and a very pleasant young man (with beard) at the checkout.,Aldi
42,"This location has a free, dedicated underground parking lot in a renovated beautiful old building. I like the direction Aldi have been going with having more Health Foods and catering to specialty diets and highly recommend their almond milk and fat free Greek yoghurt which are cheaper but comparable to brand name products.",Aldi
43,"Professional and bright store kept clean and well-stocked. Pro tip: trollies are magnetically locked to the travellator floor so standing behind one on the way up from the car park will take ages. Instead, take the lift to the left of the main entrance.",Aldi
44,"I like this Aldi because of the size, the parking and the friendly staff.Shopping has turned into a bit of a marathon these days during Covid 19.I like the way the cashiers are patient and attentive.No rushing through your groceries when you are frantically trying to retrieve them from the trolley.It makes the nightmare if shopping for two households as pleasant as it can be.",Aldi
45,"It's Aldi, reassuringly consistent across the board, everything you need under one roof ☺️",Aldi
46,I can't tell the difference between Didl and Ladi but the middle aisle is a cornucopia of things powered by rechargeable batteries that play music flavoured like chocolate.,Aldi
47,I'm new to Aldi shopping and this is a new store in Terenure. I enjoy it - it was never been full when i go shopping so it makes for an easy quick shop. Staff at tills are very nice here and quickly open new till if need arises - food selection and quality is very good - although you might need to visit anothet shop for some more specislity items. Would recommend.,Aldi
48,"Stunning store that incorporates the old tram station keeping the old brickwork with a modern design. The store itself has wide aisles, happy approachable staff and great prices. Great addition to Terenure",Aldi
49,"ALDI!! Where is there to start! Such a great shop!!
Personally I think the fruit and vegetables are of amazing quality. They have a wide selection of biscuits, bread, dairy & meat! They have anything you could want!
Their own-brand food also tastes very good, I reccomend their houmous!",Aldi
50,I’m starting to go off Aldi now as every time I find some good flavours for cooking a week or two later they are gone and never to be seen again. Also they just keep changing locations of products too often so you can’t find what you went for so I just walk out and some staff pull a face if you ask. Thanks Aldi for the past but I think I’ll have to go elsewhere. Shame really as they had some great products but just disappear 😳,Aldi
51,"I could find nearly everything I was looking for, but I don't like the fact that even felt and vegetables are nearly always packed up in non recyclable packaging. It would be nice to be able to find more unpacked stuff or at least that the packaging would be recyclable.",Aldi
52,"Spacious with plenty of parking.
Great location. We'll stocked",Aldi
53,"Good cheap prices but sometimes the choices of products can be limited
Very good store tho",Aldi
54,Terenure Aldi has transformed into a supermarket.  Lots of new additions. The store layout looks very good. I think the prices have slightly gone up.,Aldi
55,The best Aldi I've been in. Has a nice light and airy feel due to the old building it's situated in. Would recommend. Loads of free parking u derground too.,Aldi
56,"Very good place to shop. Clean, well stocked and staff very helpful and friendly. Car parking excellent.10 out of 10!",Aldi
57,Hi Aldi  is a great place to shop you can pet your weeks shopping and thy do things for the home  the staff are relly nice kind and help full  I love to shop at Aldi it very nice I eat very health  for a very good price  I'm a happy  shopper,Aldi
58,I am diabetic and I felt weak.... I ran in to buy a sugar drink and Aldi's private clamping company clamped my car after 4 minutes! I spend €100 there every week! The deputy manager was NOT helpful in resolving this issue!,Aldi
59,Hi ho ho great shop even better staff,Aldi
60,"Excellent value and great staff both Rathmines and Terenure
Well stocked store lots of variety",Aldi
61,"Best Aldi I've ever been to! Very spacious and clean, friendly staff, large parking garage, good quality fresh produce, and large selection of past weeks' ""Specialbuys"".",Aldi
62,Nice shop..always comfortable in terms of numbers..plenty of underground parking with parent child places and less abled parking spots also..good produce and some great deals.,Aldi
63,"Good parking, better range here as it's larger. Feels like the aisles are wider so a more enjoyable 'relaxing shop'",Aldi
64,"Like all Aldi Stores, Spotless Fresh food even goods for household use. Prices are unbeatable.",Aldi
65,"Absolutely Amazing store!!!!!staff are so nice,you really feel looked after,management team also wonderfull people,probably best Aldi staff l ever met!Our family quit weekly shopping in Lidl coz of their terrible staff and unorganised work there is just ruining it all...Very delighted we have Aldi just next doors!Thanks to all wonderful people who work there!",Aldi
66,"My local Aldi.  It is a nice big bright shop usually well stocked.  I like it for vegetables, flowers and ready meals.",Aldi
67,Brilliant staff so approachable and helpful. Always a smile on their faces. Aldi has great food and great prices but staff make the shop.,Aldi
68,Dreadful. Under stocked nothing on the shelves. Called in on Sunday at 8pm. What's the excuse? This never happens in Lidl !,Aldi
69,"It's not as messy as other aldi stores. No issues to park, shelves were tidy, expected range, not overcrowded",Aldi
70,It was really well stocked when it opened & great staff however something has changed within the last 3months...staff are miserable. Stock is not as good as belgard store.,Aldi
71,Aldi is very handy as I live quite near to one it's very cheap with good quality. I visited Belfast recently and when I went to the bakery section in one of the aldis it looked like it had been robbed.,Aldi
72,Best Aldi in town. Spacious with good selection of food. Generally don't have to wait long at check outs. Heeps of parking.,Aldi
73,I always have positive view about this shop. The staff's are great. I go there almost every day.,Aldi
74,"Great store. Never too busy. Well stocked, and staff are very helpful, cheerful and efficient.",Aldi
75,"Perfect place for grocery, fresh vegetables and fruits. Helpful and efficient staff too.",Aldi
76,"By 2072, Africa will be the healthiest and safest place on earth. This means the 'second scramble for Africa'.",Aldi
77,"Closed today (Easter Sunday 2021)

The building is great! Built from the old Victorian tram stations original bricks.",Aldi
78,Great shop. Loads of parking underneath. Never too crowded. Staff lovely,Aldi
79,Best branch for aisle width and top quality stock. Best for disabled parking and same not abused like many more branches within my rangr,Aldi
80,"Love this shop cos it's big and organized better than the other ones!! My favourite aldi's around,my mother loves this shop also,good marks all round!!,😍😍 …",Aldi
81,Brand new supermarket in the old Terenure tramyard sheds - underground parking (great for wet days). Vehicular entrance off the road is hideously tight (no yellow hashbox....yet).,Aldi
82,"Good value, wide choice of food,  very good customer service.",Aldi
83,Love Aldis. Good quality produce at reasonable price. And stuff u didn't know you liked or wanted but do!,Aldi
84,Nice clean place to shop good car parking good store,Aldi
85,"Good Aldi store marred by persistent issues at tills which take longer than average to resolve. The Aldi in Rathmines, while smaller, is much better run.",Aldi
86,Watch out for clampers at front entrance. I got a 120 euro fine for 2 mins parking. I was there as he put on the clamp.,Aldi
87,Beautiful example of how to use existing buildings and allow everyone to appreciate them.,Aldi
88,Great Aldi. Good staff plenty of parking in underground,Aldi
89,"I recommend this Aldi second to Lidl in Terenure but it's close, always parking and great deals and products to be found, never had any problems here",Aldi
90,"I have to give this shop 5 stars
All staff helpful and very organized
And good prices treat all customers the same
👍😍 …",Aldi
91,"Staff laugh at me when I had my personal bag trolley broken. Instead of helping me when one of the wheel went off, no one bothers.",Aldi
92,"Really nice staff here, lots of parking, bright nicely designed store",Aldi
93,One of the nicer new aldi supermarkets. Easy parking in the basement. It's also to see how the new building marrys with the old industrial structure adjacent,Aldi
94,Always good value to be found in store with a great selection of quality products.,Aldi
95,"Great deals , European products",Aldi
96,Nice and spacious! Great selection of groceries. Vegetables and fruits are always fresh.,Aldi
97,"Very pleasant staff, great prices and good quality produce. Moved from a nearer supermarket because they're twice the price for very little difference in quality",Aldi
98,"Good parking facilities, nice spacious building, and all the Aldi products we know and love!",Aldi
99,"Love this store, very spacious and usually well stocked. Far better than Aldi Nutgrove.",Aldi
100,"Beautifully designed store, excellent location. Great prices. Plenty of parking.",Aldi
101,"Vegetables, can often be gone off, prices gone up, not such value anymore",Aldi
102,"This place is clean and enjoyable to shop, enough space and very cheap compare to other Irish Supermarkets.",Aldi
103,Great selection of food  . Brilliant low prices . Very helpful staff,Aldi
104,My friend was accused of stealing today. White hat. Caused an awful ruckus with the staff. The poor fella was just trying to get out of an extremely busy grocery store with his pounding hangover.,Aldi
105,Great place for food very reasonably priced good parking staff are very friendly,Aldi
106,Clean and never a queue but seems to run out of meat and fruit and vegetables much quicker than rathmines or terenure,Aldi
107,Very user friendly spacious store - efficient hard working staff - good range of products.,Aldi
108,Great store. Clean and well stocked and lovely staff,Aldi
109,This is the first time a did a big shop so while I was very pleased at the check out it will depend on how well it tastes at the table   for the moment very happy thanks kathleen,Aldi
110,Spacious shop with air similar lay out as other aldi ...big free car park down under...,Aldi
111,"Love ALDI great value for your money, staff are amazing",Aldi
112,Very clean shop staff very helpful food is very good parking and lighting in car park is excellent five star,Aldi
113,"What can you say about Aldi, good value aupermarket. Range of products may be less than other stores but more than adequate",Aldi
114,Aldi is always a good source of valuable shopping items. I just wish they did more soya based yogurts and treats.,Aldi
115,Nice modern store with good parking very clean and tidy,Aldi
116,"Great staff here,
Always very helpful.
Store is always clean.",Aldi
117,Terenure Aldi i like because it is a well layed out bright big store .The building used tobethe old Tramway house were the Trams used to sleep so it has a lovely History X N,Aldi
118,"Lovely staff, excellent lay out , great price 👍 …",Aldi
119,Spacious and plenty of parking space  friendly staff everything under one roof.,Aldi
120,"Great parking, wide aisles, no music, nobody asking about loyalty cards, great value and staff.",Aldi
121,"EXTENSIVE CAR PARKING,  UNDERGROUND - USEFUL IN IRISH WEATHER. WIDE RANGE OF GOODS , WELL TRAINED STAFF MOVE TO INHABIT CHECK-OUTS",Aldi
122,Good place to shop with prices to match. Love their candles and diffusers,Aldi
123,It was very clin shope looks was very good,Aldi
124,"Great selection lines, friendly and helpful staff, spacious, easy parking.",Aldi
125,Great place for quick shopping. Huge underground car park and very tidy.,Aldi
126,"Nice store, however not up to Lidl standards in Terenure. Disappointing as they had the advantage of seeing the Lidl store before they had built the Aldi store.",Aldi
127,"Yey, they had lactose free milk :D",Aldi
128,Love shopping in Aldi. Staff very pleasant and helpful not to mention great choice of food.,Aldi
129,"Always great offers, very helpful staff and high quality products 🤗 …",Aldi
130,Very well stocked no problems getting our groceries☀🎆 …,Aldi
131,"So handy with the underground car park and rarely very busy, the staff are always lovely too!",Aldi
132,"Nothing better than giving it yaldi at aldi. Best wee supermarket about in this area for the sole purpose it actually has things on its shelves past 4pm
🌟 🌟 🌟 🌟 🌟 …",Aldi
133,"Ok store, well designed, but didn't have the products I needed. Won't go back.",Aldi
134,One of the biggest Aldi stores in Dublin.Great variety of stuff and grocery.Clean and spacious too.,Aldi
135,Staff very good pleasure to shop their,Aldi
136,"Nice staff, one manager could do with training in customer relations",Aldi
137,I'm in love with their vegan chicken Kiev,Aldi
138,"Great value,, great choice as usual",Aldi
139,"Well kept,very clean ,helpful staffs and you get some amazing offers.",Aldi
140,"I love Aldi in Terenure clean,safe spacious shopping .great friendly staff.Thankyou .",Aldi
141,Revamped and more selection than before. The staff were cool,Aldi
142,It was fine. In and out very quickly.  Had most things that I needed,Aldi
143,"Middle isles don't have half the gadgets that Lidl has..! Feels a bit downmarket compared to Lidl, too..!",Aldi
144,loads of parking below always well stocked and the till queues never very long,Aldi
145,"Nice dude on cash out I wanted to go home watch a march he took his time with my wife.
Talking about shopping that is🤣🤣🤣 …",Aldi
146,They would not let me use the toilet. 1st Aldi ever.,Aldi
147,"Parking is easy, staff lovely and food is cheap, fresh and varied. In store bakery.",Aldi
148,"Nice clean store, staff very helpful good  stock.",Aldi
149,I have been here many times and find the store really good.,Aldi
150,"Very tidy, good quality and reasonably priced. Very helpful and friendly staff.",Aldi
151,Great shop and staff are always nice. Covid compliant,Aldi
152,Not a great selection staff friendly,Aldi
153,Needs improvement in keeping fresh meat stocks up (barely anything there on a Monday evening),Aldi
154,"Good place to shop, can get very busy on Sunday evenings. Very friendly staff.",Aldi
155,Excellent.  Easy to get to and parking very user friendly.,Aldi
156,"Michelle and Jean are exceptionally outstanding at their jobs, it is a very well run shop",Aldi
157,Lovely staff and all round great experience to shop there,Aldi
158,Has everything. Nice and big. Plus a free underground car park.,Aldi
159,Always easy to shop in. Very easy to locate everything. Space is open and inviting.,Aldi
160,One of my weekend supermarket good staff and service plus underground parking,Aldi
161,"Nicest aldi by far. Huge, spacious, well stocked and clean",Aldi
162,Usually wonderful but too crowded today - Sunday lunch time,Aldi
163,"Always happy in there, nice and clean shop, friendly staff",Aldi
164,Great store so easy to get around ...in and out great value ..,Aldi
165,"Great place for shopping, reasonable price and you can find everything you need",Aldi
166,"It's an aldi , there's parking",Aldi
167,Probably the nicest Aldi you will ever visit... Who says Aldi isn't upmarket??? This store rubbishes this idea...,Aldi
168,"Fantastic staff, lovely clean store, underground parking",Aldi
169,Loads of special offers here in a sympathetically converted building. Nice,Aldi
170,"I can find everything I need with a good price, also its not too busy like the Aldis in city centre.",Aldi
171,Always good. Leg of lamb last Sunday was divine,Aldi
172,Great shop and handy underground parking.,Aldi
173,Great big store. You cannot go wrong here.,Aldi
174,Big and spacious and helping staff. Mainly they have parking space 😀 …,Aldi
175,Well-stocked Aldi that offers extremely good value.  Well-run and efficient.,Aldi
176,Love  aldi store great that there is one in terenure staff all very nice,Aldi
177,"My favourite Aldi, free parking, spacious relaxed shopping.",Aldi
178,Great place. A lot of good products at low price,Aldi
